Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2023-02-13 00:00:00;15988,935000000001;-5,0650000000000004;-2;0;-1639;17635;921;1295;0;0;0;603;0;1,8999999999999999;0;2118,415;796,61900000000003;0;28,219000000000001;43,978999999999999
2023-02-13 01:00:00;15762,865000000002;-5,0650000000000004;-2;0;-1830;17599,93;921;1305;0;0;0;603;0;6;0;2133,614;652,14999999999998;0;28,164999999999999;43,648000000000003
2023-02-13 02:00:00;16002,935000000001;-5,0650000000000004;-2;0;-1639;17649;922;1325;0;0;0;605;0;4,0999999999999996;0;1878,5050000000001;574,65800000000002;0;29,23;43,795000000000002
2023-02-13 03:00:00;16026,067999999999;-4,9320000000000004;-2;0;-1675;17708;922;1334;0;0;0;601;0;0;0;1997,6949999999999;560,87300000000005;0;28,794;43,438000000000002
2023-02-13 04:00:00;17287,800999999999;-5,1989999999999998;-2;0;-706;18001;922;1347;0;0;0;604;0;0;0;1960,653;594,827;0;28,850999999999999;43,241999999999997
2023-02-13 05:00:00;18520,935000000001;-5,0650000000000004;-2;0;-14;18542;922;1368;184;0;610,06200000000001;603;730;0;0;2150,6680000000001;563,10199999999998;0;30,637;43,244
2023-02-13 06:00:00;18581,067999999999;-4,9320000000000004;-2;0;-10;18598;922;1389;280;0;760,46500000000003;602;1241;0;0;2356,826;452,12299999999999;93,388000000000005;137,89400000000001;43,401000000000003
2023-02-13 07:00:00;18598,800999999999;-5,1989999999999998;-2;0;-23;18629;922;1410;279;0;757,322;601;458;0;0;2275,2150000000001;367,80799999999999;703,57899999999995;257,61200000000002;42,375
2023-02-13 08:00:00;18537,490999999998;-5,1989999999999998;-2;0;-17;18561,689999999999;923;1445;271;0;752,79100000000005;603;663;0;0;2709,8099999999999;311,18099999999998;1258,5029999999999;449,15699999999998;38,512999999999998
2023-02-13 09:00:00;18479,201000000001;-4,7990000000000004;-2;0;-84;18570;922;1488;264;0;749,822;604;644;0;0;2829,0940000000001;305,21699999999998;1590,011;502,40800000000002;40,665999999999997
2023-02-13 10:00:00;18464,800999999999;-5,1989999999999998;-2;0;-17;18489;922;1477;261;0;747,29100000000005;604;614;0;0;2972,5410000000002;213,58699999999999;1782,921;502,66399999999999;42,817999999999998
2023-02-13 11:00:00;18311,067999999999;-4,9320000000000004;-2;0;-19;18337;922;1450;257;0;748,18799999999999;601;450;0;0;3102,212;325,39800000000002;1829,4390000000001;494,87;44,387
2023-02-13 12:00:00;18075,201000000001;-4,7990000000000004;-2;0;-14;18096;922;1455;259;0;748,08299999999997;603;783;0;0;2883,6039999999998;508,34100000000001;1824,057;464,35899999999998;42,902000000000001
2023-02-13 13:00:00;18134,935000000001;-5,0650000000000004;-2;0;-24;18166;921;1471;733;0;749;603;311;0;0;2807,857;683,63300000000004;1786,76;460,14499999999998;42,036999999999999
2023-02-13 14:00:00;18162,067999999999;-4,9320000000000004;-2;0;-24;18193;921;1423;789;0;750,38300000000004;603;160;0;0;2962,2260000000001;936,51499999999999;1691,7529999999999;448,072;43,142000000000003
2023-02-13 15:00:00;18257,935000000001;-5,0650000000000004;-2;0;-19;18284;921;1434;784;0;751,12199999999996;604;360;0;0;2995,3090000000002;1095,2249999999999;1598,607;452,88900000000001;43,999000000000002
2023-02-13 16:00:00;18323,067999999999;-4,9320000000000004;-2;0;-21;18351;920;1469;772;0;754,29100000000005;602;212;0;0;3477,1300000000001;1332,6320000000001;1335,175;463,15300000000002;43,131999999999998
2023-02-13 17:00:00;18282,935000000001;-5,0650000000000004;-2;0;-18;18308;920;1499;781;0;753,41099999999994;602;435;0;0;3411,4189999999999;1571,8789999999999;939,995;471,93200000000002;42,466999999999999
2023-02-13 18:00:00;18716,935000000001;-5,0650000000000004;-2;0;-21;18745;920;1429;782;0;755,42399999999998;602;350;379;30;3305,9850000000001;1705,8099999999999;338,38099999999997;429,05599999999998;42,658000000000001
2023-02-13 19:00:00;19126,201000000001;-4,7990000000000004;-2;0;-23;19156;920;1297;796;0;758,41399999999999;602;124;379;405;3896,1439999999998;1641,423;11,819000000000001;378,423;42,613
2023-02-13 20:00:00;18762,800999999999;-5,1989999999999998;-2;0;-332;19102;920;1310;595;0;758,88099999999997;605;525;4,5;0;3859,953;1429,0650000000001;0;371,09199999999998;43,359000000000002
2023-02-13 21:00:00;17880,935000000001;-5,0650000000000004;-2;0;-936;18824;921;1300;380;0;762,80999999999995;601;172;0;0;3210,8209999999999;1222,175;0;329,084;45,664000000000001
2023-02-13 22:00:00;17349,067999999999;-4,9320000000000004;-2;0;-1243;18599;921;1306;1;0;536,59699999999998;604;0;0;0;2679,598;975,44000000000005;0;89,296000000000006;43,689999999999998
2023-02-13 23:00:00;16827,935000000001;-5,0650000000000004;-2;0;-1280;18115;921;1300;0;0;37,988;604;0;0;0;2443,6100000000001;842,995;0;61,396000000000001;42,542000000000002
