report_generated_date,forecast_date,week_number,rsa_contracted_forecast,residual_forecast,available_dispatchable_capacity,available_capacity_less_or_ua,planned_maintenance,unplanned_outage_assumption,planned_risk_level,likely_risk_scenario,report_file_name
2023-03-22,2023-07-24,30,33869,32378,46215,29015,2976,15000,-3363,-4863,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-07-31,31,33172,31681,45640,28440,3551,15000,-3241,-4741,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-08-07,32,32921,31227,45924,28724,3267,15000,-2503,-4003,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-08-14,33,32522,30828,45508,28308,3683,15000,-2520,-4020,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-08-21,34,32669,30975,45746,28546,3445,15000,-2429,-3929,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-08-28,35,32154,30475,45851,28651,3340,15000,-1824,-3324,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-09-04,36,32329,30642,45201,28001,3990,15000,-2641,-4141,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-09-11,37,32319,30633,46023,28823,3168,15000,-1810,-3310,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-09-18,38,31676,29989,45773,28573,3418,15000,-1416,-2916,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-09-25,39,31623,29936,44925,27725,4266,15000,-2211,-3711,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-10-02,40,31635,29659,44545,27345,4646,15000,-2314,-3814,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-10-09,41,31372,29395,44635,27435,4556,15000,-1960,-3460,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-10-16,42,31286,29309,44351,27151,4840,15000,-2158,-3658,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-10-23,43,30991,29015,43538,26338,5653,15000,-2677,-4177,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-10-30,44,30837,28860,43708,26508,5483,15000,-2352,-3852,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-11-06,45,30480,28381,43100,25900,6091,15000,-2481,-3981,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-11-13,46,30439,28371,42359,25159,6832,15000,-3212,-4712,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-11-20,47,30288,28220,42756,25556,6435,15000,-2664,-4164,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-11-27,48,30059,27991,42355,25155,6836,15000,-2836,-4336,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-12-04,49,30063,27880,43132,25932,6059,15000,-1948,-3448,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-12-11,50,30109,27927,41939,24739,7252,15000,-3188,-4688,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-12-18,51,28935,26752,40390,23190,8801,15000,-3562,-5062,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2023-12-25,52,26312,24130,40190,22990,9001,15000,-1140,-2640,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2024-01-01,1,27954,25810,41203,24003,7988,15000,-1807,-3307,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2024-01-08,2,29548,27404,41303,24103,7888,15000,-3301,-4801,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2024-01-15,3,30300,28156,42362,25162,6829,15000,-2994,-4494,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2024-01-22,4,30273,28129,43230,26030,5961,15000,-2099,-3599,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2024-01-29,5,30490,28346,43512,26312,5679,15000,-2034,-3534,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2024-02-05,6,31030,28940,43121,25921,6070,15000,-3019,-4519,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2024-02-12,7,31154,29065,43268,26068,5923,15000,-2997,-4497,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2024-02-19,8,31289,29199,43763,26563,5428,15000,-2636,-4136,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2024-02-26,9,31095,29006,43148,25948,6043,15000,-3058,-4558,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2024-03-04,10,31120,29552,44306,27106,4885,15000,-2446,-3946,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2024-03-11,11,30804,29236,44563,27363,4628,15000,-1873,-3373,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2024-03-18,12,31048,29480,45476,28276,3715,15000,-1204,-2704,Weekly_System_Status_Report_2023_w12.txt
2023-03-22,2024-03-25,13,30924,29276,45826,28626,3365,15000,-650,-2150,Weekly_System_Status_Report_2023_w12.txt
