report_generated_date,forecast_date,week_number,rsa_contracted_forecast,residual_forecast,available_dispatchable_capacity,available_capacity_less_or_ua,planned_maintenance,unplanned_outage_assumption,planned_risk_level,likely_risk_scenario,report_file_name
2022-07-20,2023-04-10,15,32493,30846,45238,31038,4787,12000,192,-1808,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-04-17,16,32984,31338,45999,31799,4026,12000,461,-1539,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-04-24,17,33668,32021,45999,31799,4026,12000,-222,-2222,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-05-01,18,33601,32419,46716,32516,3309,12000,97,-1903,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-05-08,19,34531,33349,47356,33156,2669,12000,-193,-2193,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-05-15,20,34704,33522,47356,33156,2669,12000,-366,-2366,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-05-22,21,35031,33849,47556,33356,2469,12000,-493,-2493,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-05-29,22,35849,34667,48074,33874,1951,12000,-793,-2793,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-06-05,23,35053,33773,47578,33378,2447,12000,-395,-2395,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-06-12,24,35055,33774,48093,33893,1932,12000,119,-1881,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-06-19,25,34886,33605,48046,33846,1979,12000,241,-1759,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-06-26,26,35391,34110,48343,34143,1682,12000,33,-1967,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-07-03,27,35235,33662,47897,33697,2128,12000,35,-1965,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-07-10,28,35209,33636,47866,33666,2159,12000,30,-1970,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-07-17,29,35325,33751,47714,33514,2311,12000,-237,-2237,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-07-24,30,35371,33797,47755,33555,2270,12000,-242,-2242,Weekly_System_Status_Report_2022_w29.txt
2022-07-20,2023-07-31,31,34558,32985,47195,32995,2830,12000,10,-1990,Weekly_System_Status_Report_2022_w29.txt
