report_generated_date,forecast_date,week_number,rsa_contracted_forecast,residual_forecast,available_dispatchable_capacity,available_capacity_less_or_ua,planned_maintenance,unplanned_outage_assumption,planned_risk_level,likely_risk_scenario,report_file_name
2023-01-04,2023-05-08,19,34531,33349,46987,31787,2204,13000,-1562,-3062,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-05-15,20,34704,33522,46987,31787,2204,13000,-1735,-3235,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-05-22,21,35031,33849,47177,31977,2014,13000,-1872,-3372,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-05-29,22,35849,34667,47377,32177,1814,13000,-2490,-3990,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-06-05,23,35053,33773,47229,32029,1962,13000,-1744,-3244,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-06-12,24,35055,33774,47177,31977,2014,13000,-1797,-3297,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-06-19,25,34886,33605,47177,31977,2014,13000,-1628,-3128,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-06-26,26,35391,34110,47100,31900,2091,13000,-2210,-3710,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-07-03,27,35153,33662,47642,32442,1549,13000,-1220,-2720,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-07-10,28,35127,33636,47642,32442,1549,13000,-1194,-2694,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-07-17,29,35242,33751,47970,32770,1221,13000,-981,-2481,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-07-24,30,35288,33797,47622,32422,1569,13000,-1375,-2875,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-07-31,31,34476,32985,47047,31847,2144,13000,-1138,-2638,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-08-07,32,34154,32460,46407,31207,2784,13000,-1253,-2753,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-08-14,33,33807,32114,45860,30660,3331,13000,-1454,-2954,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-08-21,34,33730,32037,46179,30979,3012,13000,-1058,-2558,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-08-28,35,33641,31961,45734,30534,3457,13000,-1427,-2927,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-09-04,36,33478,31791,45901,30701,3290,13000,-1090,-2590,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-09-11,37,33126,31440,46481,31281,2710,13000,-159,-1659,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-09-18,38,32252,30565,45963,30763,3228,13000,198,-1302,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-09-25,39,32248,30561,44925,29725,4266,13000,-836,-2336,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-10-02,40,32438,30461,44545,29345,4646,13000,-1116,-2616,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-10-09,41,31837,29871,44635,29435,4556,13000,-436,-1936,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-10-16,42,31305,29362,44351,29151,4840,13000,-211,-1711,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-10-23,43,30945,29062,43538,28338,5653,13000,-724,-2224,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-10-30,44,31008,29125,43708,28508,5483,13000,-617,-2117,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-11-06,45,30887,28819,42952,27752,6239,13000,-1067,-2567,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-11-13,46,30757,28689,43065,27865,6126,13000,-824,-2324,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-11-20,47,30574,28506,42482,27282,6709,13000,-1224,-2724,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-11-27,48,30527,28459,42355,27155,6836,13000,-1304,-2804,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-12-04,49,30584,28401,43132,27932,6059,13000,-469,-1969,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-12-11,50,30003,27820,41939,26739,7252,13000,-1081,-2581,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-12-18,51,28902,26719,40390,25190,8801,13000,-1529,-3029,Weekly_System_Status_Report_2023_w1.txt
2023-01-04,2023-12-25,52,26884,24702,40190,24990,9001,13000,288,-1212,Weekly_System_Status_Report_2023_w1.txt
