report_generated_date,forecast_date,week_number,rsa_contracted_forecast,residual_forecast,available_dispatchable_capacity,available_capacity_less_or_ua,planned_maintenance,unplanned_outage_assumption,planned_risk_level,likely_risk_scenario,report_file_name
2022-11-23,2023-05-22,21,35031,33849,47177,31977,2014,13000,-1872,-3372,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-05-29,22,35849,34667,47320,32120,1871,13000,-2547,-4047,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-06-05,23,35053,33773,47172,31972,2019,13000,-1801,-3301,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-06-12,24,35055,33774,47120,31920,2071,13000,-1854,-3354,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-06-19,25,34886,33605,47120,31920,2071,13000,-1685,-3185,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-06-26,26,35391,34110,47967,32767,1224,13000,-1343,-2843,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-07-03,27,35153,33662,47585,32385,1606,13000,-1277,-2777,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-07-10,28,35127,33636,47585,32385,1606,13000,-1251,-2751,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-07-17,29,35242,33751,47970,32770,1221,13000,-981,-2481,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-07-24,30,35288,33797,47622,32422,1569,13000,-1375,-2875,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-07-31,31,34476,32985,47104,31904,2087,13000,-1081,-2581,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-08-07,32,34154,32460,46407,31207,2784,13000,-1253,-2753,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-08-14,33,33807,32114,45860,30660,3331,13000,-1454,-2954,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-08-21,34,33730,32037,46179,30979,3012,13000,-1058,-2558,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-08-28,35,33641,31961,45734,30534,3457,13000,-1427,-2927,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-09-04,36,33478,31791,45901,30701,3290,13000,-1090,-2590,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-09-11,37,33126,31440,45906,30706,3285,13000,-734,-2234,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-09-18,38,32252,30565,45331,30131,3860,13000,-434,-1934,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-09-25,39,32248,30561,44350,29150,4841,13000,-1411,-2911,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-10-02,40,32438,30461,43970,28770,5221,13000,-1691,-3191,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-10-09,41,31837,29871,44060,28860,5131,13000,-1011,-2511,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-10-16,42,31305,29362,43833,28633,5358,13000,-729,-2229,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-10-23,43,30945,29062,42963,27763,6228,13000,-1299,-2799,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-10-30,44,31035,29125,43133,27933,6058,13000,-1192,-2692,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-11-06,45,31002,28819,42377,27177,6814,13000,-1642,-3142,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-11-13,46,30872,28689,42490,27290,6701,13000,-1399,-2899,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-11-20,47,30689,28506,41907,26707,7284,13000,-1799,-3299,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-11-27,48,30642,28459,41780,26580,7411,13000,-1879,-3379,Weekly_System_Status_Report_2022_w47.txt
2022-11-23,2023-12-04,49,30588,28401,43132,27932,6059,13000,-469,-1969,Weekly_System_Status_Report_2022_w47.txt
