Date;Eskom OCGT Generation;Eskom Gas Generation;Dispatchable IPP OCGT;Manual Load Reduction(MLR);Palmiet Gen Unit Hours;Ingula Gen Unit Hours;Drakensberg Gen Unit Hours;Palmiet Max Hours;Ingula Max Hours;Drakensberg Max Hours;Palmiet Min Hours;Ingula Min Hours;Drakensberg Min Hours
2023-03-13 00:00:00;63;0;0;2086,6860000000001;28,199999999999999;44,049999999999997;90;58,7;67;102;8;12;12
2023-03-13 01:00:00;0;0;0;2004,0250000000001;28,199999999999999;47,090000000000003;91,5;58,7;67;102;8;12;12
2023-03-13 02:00:00;0;0;0;1991,691;28,199999999999999;50,149999999999999;93,599999999999994;58,7;67;102;8;12;12
2023-03-13 03:00:00;0;0;0;790,10599999999999;28,199999999999999;53,030000000000001;94,5;58,7;67;102;8;12;12
2023-03-13 04:00:00;0;0;0;698,61400000000003;28,199999999999999;56,100000000000001;95,400000000000006;58,7;67;102;8;12;12
2023-03-13 05:00:00;0;0;0;2413,569;28,199999999999999;58,079999999999998;95,400000000000006;58,7;67;102;8;12;12
2023-03-13 06:00:00;0;0;0;2892,498;28,199999999999999;58,079999999999998;95,400000000000006;58,7;67;102;8;12;12
2023-03-13 07:00:00;0;0;0;2951,3969999999999;28,199999999999999;57,57;95,400000000000006;58,7;67;102;8;12;12
2023-03-13 08:00:00;0;0;0;3288,6289999999999;28,199999999999999;57,659999999999997;95,700000000000003;58,7;67;102;8;12;12
2023-03-13 09:00:00;0;0;0;3335,241;28,199999999999999;57,609999999999999;95,700000000000003;58,7;67;102;8;12;12
2023-03-13 10:00:00;0;0;0;3316,7649999999999;28,199999999999999;57,609999999999999;96,299999999999997;58,7;67;102;8;12;12
2023-03-13 11:00:00;0;0;0;3408,4119999999998;28,199999999999999;57,049999999999997;96;58,7;67;102;8;12;12
2023-03-13 12:00:00;0;0;0;3082,2809999999999;28,199999999999999;55,810000000000002;95,099999999999994;58,7;67;102;8;12;12
2023-03-13 13:00:00;0;0;0;3029,096;28,199999999999999;53,990000000000002;93,900000000000006;58,7;67;102;8;12;12
2023-03-13 14:00:00;0;0;0;3095,348;28,199999999999999;52,469999999999999;92,400000000000006;58,7;67;102;8;12;12
2023-03-13 15:00:00;0;0;0;3201,9430000000002;28,199999999999999;50,950000000000003;91,799999999999997;58,7;67;102;8;12;12
2023-03-13 16:00:00;0;0;0;2928,982;28,199999999999999;48,850000000000001;90,799999999999997;58,7;67;102;8;12;12
2023-03-13 17:00:00;0;0;0;2808,665;28,199999999999999;45,700000000000003;89;58,7;67;102;8;12;12
2023-03-13 18:00:00;0;0;363,19400000000002;2669,9160000000002;28,199999999999999;42,439999999999998;86,599999999999994;58,7;67;102;8;12;12
2023-03-13 19:00:00;0;0;466,66199999999998;3083,7820000000002;28,199999999999999;38,969999999999999;83,799999999999997;58,7;67;102;8;12;12
2023-03-13 20:00:00;0;0;466,99000000000001;2550,2150000000001;28,199999999999999;35,530000000000001;81;58,7;67;102;8;12;12
2023-03-13 21:00:00;0;0;94,778000000000006;2330,0770000000002;28,199999999999999;33,810000000000002;80,200000000000003;58,7;67;102;8;12;12
2023-03-13 22:00:00;0;0;0;2150,1970000000001;28,199999999999999;34,18;81,400000000000006;58,7;67;102;8;12;12
2023-03-13 23:00:00;0;0;0;1964,413;28,199999999999999;35,890000000000001;83,400000000000006;58,7;67;102;8;12;12
2023-03-14 00:00:00;0;0;0;2037,761;28,199999999999999;39,030000000000001;85,799999999999997;58,7;67;102;8;12;12
2023-03-14 01:00:00;0;0;0;2199,8939999999998;28,199999999999999;42,090000000000003;88,200000000000003;58,7;67;102;8;12;12
2023-03-14 02:00:00;0;0;0;2041,0039999999999;28,199999999999999;45,189999999999998;90,299999999999997;58,7;67;102;8;12;12
2023-03-14 03:00:00;0;0;0;2001,826;28,199999999999999;48,200000000000003;92,099999999999994;58,7;67;102;8;12;12
2023-03-14 04:00:00;0;0;0;1893,0429999999999;28,199999999999999;51,479999999999997;94,200000000000003;58,7;67;102;8;12;12
2023-03-14 05:00:00;0;0;0;2318,6179999999999;28,199999999999999;54,140000000000001;94,5;58,7;67;102;8;12;12
2023-03-14 06:00:00;0;0;0;2847,174;28,199999999999999;53,990000000000002;93,900000000000006;58,7;67;102;8;12;12
2023-03-14 07:00:00;0;0;0;2815,8490000000002;28,199999999999999;52,310000000000002;92,400000000000006;58,7;67;102;8;12;12
2023-03-14 08:00:00;0;0;0;2943,5079999999998;28,199999999999999;52,310000000000002;92,400000000000006;58,7;67;102;8;12;12
2023-03-14 09:00:00;0;0;0;3461,6390000000001;28,199999999999999;51,950000000000003;91,799999999999997;58,7;67;102;8;12;12
2023-03-14 10:00:00;0;0;0;3589,0120000000002;28,199999999999999;52,100000000000001;91,799999999999997;58,7;67;102;8;12;12
2023-03-14 11:00:00;0;0;7,0000000000000007E-2;3696,989;28,199999999999999;51,689999999999998;91,200000000000003;58,7;67;102;8;12;12
2023-03-14 12:00:00;0;0;0,11;3508,5590000000002;28,199999999999999;51,899999999999999;91,200000000000003;58,7;67;102;8;12;12
