Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2022-11-21 00:00:00;16114;0;-2;0;-2382;18498;1632;1145;0;0;0;604;0;0;0;1393,819;565,75;0;31,129999999999999;43,676000000000002
2022-11-21 01:00:00;15939,529999999999;0;-2;0;-2507;18448,529999999999;1632;1140;0;0;0;603;0;0;0;1278,328;467,69400000000002;0;31,024000000000001;45,218000000000004
2022-11-21 02:00:00;15923;0;-2;0;-2436;18361;1632;1144;0;0;0;599;0;0;0;1171,0809999999999;440,12799999999999;0;31,015999999999998;44,548999999999999
2022-11-21 03:00:00;15968;0;-2;0;-2470;18440;1633;1125;0;0;0;601;0;0;0;1423,018;500,47500000000002;0;30,937000000000001;43,716999999999999
2022-11-21 04:00:00;17072;0;-2;0;-2061;19135;1638;1160;0;0;0;604;0;0;0;1595,213;515,154;0;30,905999999999999;43,098999999999997
2022-11-21 05:00:00;19044;0;-2;0;-728;19774;1633;1178;0;0;0;602;0;0;0;2442,0140000000001;528,79999999999995;27,731000000000002;28,927;42,790999999999997
2022-11-21 06:00:00;19634;0;-2;0;-103;19739;1631;1189;0;0;0;601;87;0;0;2832,3620000000001;464,65199999999999;362,274;28,120000000000001;44,146000000000001
2022-11-21 07:00:00;18980;0;-2;0;-284;19266;1625;1153;0;0;0;600;0;0;0;3276,328;359,44999999999999;879,40099999999995;67,197999999999993;45,289999999999999
2022-11-21 08:00:00;19065,400000000001;-1,6000000000000001;-2;0;-279;19348;1625;1119;0;0;0;604;0;0;0;3776,6190000000001;414,63799999999998;1288,453;97,168000000000006;44,712000000000003
2022-11-21 09:00:00;18534,267;-1,7330000000000001;-2;0;-43;18581;1625;1133;0;0;0;603;171;0;0;3804,6849999999999;448,04500000000002;1575,0640000000001;207,44300000000001;44,667999999999999
2022-11-21 10:00:00;18204,360000000001;-1,6000000000000001;-2;0;-35;18242,959999999999;1624;1135;0;0;0;603;572;0;0;3662,4189999999999;489,71699999999998;1713,4649999999999;181,678;44,396000000000001
2022-11-21 11:00:00;18163,267;-1,7330000000000001;-2;0;-38;18205;1623;1117;0;0;0;603;232;0;0;3603,4699999999998;724,66999999999996;1772,894;216,91399999999999;44,030000000000001
2022-11-21 12:00:00;18052,400000000001;-1,6000000000000001;-2;0;-37;18093;1622;1124;0;0;0;604;474;0;0;3196,672;884,428;1713,9369999999999;164,63900000000001;41,368000000000002
2022-11-21 13:00:00;18059,400000000001;-1,6000000000000001;-2;0;-44;18107;1621;1130;0;0;0;603;216;0;0;3314,377;1116,7539999999999;1553,9739999999999;123,375;42,350999999999999
2022-11-21 14:00:00;18054,700000000001;-1,6000000000000001;-2;0;-29;18087,299999999999;1621;1134;0;0;0;604;819;0;0;2861,7629999999999;1401,7249999999999;1200,5809999999999;92,471000000000004;43,856000000000002
2022-11-21 15:00:00;18740,400000000001;-1,6000000000000001;-2;0;-35;18779;1621;1106;0;0;0;601;558;0;0;2847,6689999999999;1553,097;1002,811;67,692999999999998;45,338999999999999
2022-11-21 16:00:00;19120,400000000001;-1,6000000000000001;-2;0;-27;19151;1621;1165;0;0;0;602;696;0;0;2860,23;1714,3510000000001;669,61900000000003;111,38800000000001;45,619999999999997
2022-11-21 17:00:00;19678,400000000001;-1,6000000000000001;-2;0;-31;19713;1621;1176;0;0;0;601;533;0;0;2614,7040000000002;1965,692;262,53699999999998;207,66999999999999;45,811999999999998
2022-11-21 18:00:00;19855,267;-1,7330000000000001;-2;0;-30;19889;1620;1121;0;0;0;430;667;384;0;3408,627;1849,4829999999999;42,781999999999996;232,59100000000001;45,268999999999998
2022-11-21 19:00:00;19701,267;-1,7330000000000001;-2;0;-15;19720;1608;1086;0;0;0;604;1494;384;0;3610,837;1379,585;0,23400000000000001;175,375;44,552
2022-11-21 20:00:00;19530,400000000001;-1,6000000000000001;-2;0;-36;19570;1612;1075;0;0;0;602;917;3,5;0;3102,2420000000002;1289,1400000000001;0;175,821;42,320999999999998
2022-11-21 21:00:00;18127,267;-1,7330000000000001;-2;0;-814;18945;1617;1104;0;0;0;601;0;0;0;3184,5349999999999;1340,0450000000001;0;67,210999999999999;43,468000000000004
2022-11-21 22:00:00;17269,75;-1,6000000000000001;-2;0;-1282;18555,349999999999;1617;1059;0;0;0;601;0;0;0;2283,2750000000001;1314,335;0;0;42,991999999999997
2022-11-21 23:00:00;15961,667000000001;-3,3330000000000002;-2;0;-2050;18017;1617;1056;0;0;0;603;0;0;0;2332,4110000000001;1449,252;0;0;45,713999999999999
2022-11-22 00:00:00;15751,534;-3,4660000000000002;-2;0;-1981;17738;1617;1083;0;0;0;605;0;0;0;1934,2090000000001;1319,4659999999999;0;0;43,993000000000002
2022-11-22 01:00:00;15637,800999999999;-3,1989999999999998;-2;0;-2004;17647;1616;1092;0;0;0;604;0;0;0;1974,201;1121,6590000000001;0;0;45,265999999999998
2022-11-22 02:00:00;15876,554;-3,4660000000000002;-2;0;-1562;17444,02;1616;1094;0;0;0;603;0;0;0;1916,1079999999999;860,59100000000001;0;0;42,837000000000003
2022-11-22 03:00:00;16075,667000000001;-3,3330000000000002;-2;0;-1512;17593;1617;1127;0;0;0;602;0;0;0;2124,6779999999999;621,58600000000001;0;0;41,420000000000002
2022-11-22 04:00:00;17340,534;-3,4660000000000002;-2;0;-391;17737;1617;1125;0;0;0;604;0;0;0;2142,4920000000002;628,61699999999996;0;0;32,186
2022-11-22 05:00:00;19276,667000000001;-3,3330000000000002;-2;0;-12;19294;1617;1164;0;0;24,933;606;1622;0;0;1231,1420000000001;403,69;8,5630000000000006;0;28,52
2022-11-22 06:00:00;19839,667000000001;-3,3330000000000002;-2;0;-20;19865;1617;1180;0;0;570,36800000000005;602;1119;0;0;1404,857;251,40000000000001;189,286;0;39,685000000000002
2022-11-22 07:00:00;20052,534;-3,4660000000000002;-2;0;-29;20087;1616;1165;0;0;555,65200000000004;604;688;0;0;1218,6859999999999;175,53800000000001;550,56700000000001;47,189999999999998;44,670000000000002
2022-11-22 08:00:00;20427,800999999999;-3,1989999999999998;-2;0;-28;20461;1616;1105;0;0;224,417;603;824;0;0;1331,278;209,78800000000001;957,19200000000001;230,07400000000001;45,712000000000003
2022-11-22 09:00:00;20198,534;-3,4660000000000002;-2;0;-26;20230;1616;1081;0;0;0;604;704;0;0;1936,2670000000001;210,19;1165,521;331,62900000000002;43,792000000000002
2022-11-22 10:00:00;19950,800999999999;-3,1989999999999998;-2;0;-28;19984;1614;1102;0;0;8,5000000000000006E-2;604;738;80,5;0;2046,0239999999999;247,209;1302,702;397,04899999999998;43,740000000000002
2022-11-22 11:00:00;19375,667000000001;-3,3330000000000002;-2;0;-25;19406;1614;1090;0;0;0,104;604;1134;230;0;2194,1579999999999;281,625;1424,73;350,32799999999997;43,726999999999997
2022-11-22 12:00:00;19304,934000000001;-3,0659999999999998;-2;0;-21;19331;1614;1121;0;0;0;604;1157;149,5;0;2032,6389999999999;422,62200000000001;1425,3299999999999;376,315;42,356000000000002
2022-11-22 13:00:00;19081,534;-3,4660000000000002;-2;0;-15;19102;1614;1122;0;0;0;604;1388;0;0;1751,181;699,67499999999995;1401,8230000000001;361,73000000000002;43,189999999999998
2022-11-22 14:00:00;19024,867000000002;-3,3330000000000002;-2;0;-14;19044,200000000001;1614;1116;0;0;0;604;1506;0;0;1715,6120000000001;834,16099999999994;1294,7670000000001;370,47199999999998;43,759
2022-11-22 15:00:00;19096,667000000001;-3,3330000000000002;-2;0;-18;19120;1613;1131;0;0;0;603;1535;206,06700000000001;0;1617,673;965,76999999999998;1224,239;388,49799999999999;44,420999999999999
2022-11-22 16:00:00;19558,667000000001;-3,3330000000000002;-2;0;-126;19690;1613;1142;0;3;0;601;142;505,80000000000001;0;2734,0369999999998;1037,903;967,68899999999996;373,24400000000003;44,268999999999998
2022-11-22 17:00:00;20011,667000000001;-3,3330000000000002;-2;0;-30;20047;1613;1151;0;0;0;603;597;0;0;2977,6419999999998;899,59900000000005;687,16899999999998;451,62299999999999;45,085999999999999
2022-11-22 18:00:00;19575,667000000001;-3,3330000000000002;-2;0;-18;19599;1612;1101;0;0;0;602;1519;308;0;3481,4470000000001;908,72699999999998;165,239;391,04199999999997;44,116999999999997
2022-11-22 19:00:00;19616,534;-3,4660000000000002;-2;0;-11;19633;1612;1070;0;0;0;602;1679;308;0;3844,4119999999998;1022,422;0,67100000000000004;323,37599999999998;43,872999999999998
2022-11-22 20:00:00;19549,800999999999;-3,1989999999999998;-2;0;-28;19583;1612;1085;0;0;0;603;846;0;0;3337,5790000000002;1047,3789999999999;0;268,86900000000003;42,601999999999997
2022-11-22 21:00:00;18385,534;-3,4660000000000002;-2;0;-841;19232;1612;1136;0;0;0;602;0;0;0;2994,2240000000002;1126,98;0;255,40700000000001;41,847999999999999
2022-11-22 22:00:00;17301,534;-3,4660000000000002;-2;0;-1865;19172;1612;1107;0;0;0;602;0;0;0;2476,5479999999998;1036,9269999999999;0;92,432000000000002;42,317
2022-11-22 23:00:00;16526,667000000001;-3,3330000000000002;-2;0;-2504;19036;1613;1088;0;0;0;604;0;0;0;2137,0410000000002;913,81500000000005;0;69,346999999999994;43,590000000000003
2022-11-23 00:00:00;16154,977000000003;-3,3330000000000002;-2;0;-2514;18674,310000000001;1613;1121;0;0;0;603;0;0;0;2078,8069999999998;816,13300000000004;0;30,922000000000001;43,753
2022-11-23 01:00:00;15663,667000000001;-3,3330000000000002;-2;0;-2522;18191;1613;1129;0;0;0;599;0;0;0;2146,1080000000002;779,12;0;30,969000000000001;44,973999999999997
2022-11-23 02:00:00;15429,667000000001;-3,3330000000000002;-2;0;-2478;17913;1614;1164;0;0;0;605;0;0;0;2151,1880000000001;774,04300000000001;0;30,036000000000001;43,198999999999998
2022-11-23 03:00:00;15593,934000000001;-3,0659999999999998;-2;0;-2506;18105;1613;1138;0;0;0;602;0;0;0;2341,0219999999999;789,95399999999995;0;8,0099999999999998;42,951999999999998
2022-11-23 04:00:00;17014,534;-3,4660000000000002;-2;0;-2397;19417;1613;1139;0;0;0;604;0;0;0;2268,0439999999999;784,11800000000005;0;4,524;42,052999999999997
2022-11-23 22:00:00;17453,800999999999;-3,1989999999999998;-2;0;-1507;18966;1612;1029;0;0;0;424;0;0;0;1954,6010000000001;1462,569;0;104,592;40,677999999999997
2022-11-23 23:00:00;16398,667000000001;-3,3330000000000002;-2;0;-2123;18527;1612;1047;0;0;0;546;0;0;0;1747,1859999999999;1276,2339999999999;0;71,537999999999997;40,277999999999999
2022-11-23 05:00:00;20345,534;-3,4660000000000002;-2;0;-404;20755;1613;1175;0;0;0;599;0;0;0;1327,4670000000001;821,08000000000004;26,077999999999999;66,349000000000004;42,398000000000003
2022-11-23 06:00:00;20536,667000000001;-3,3330000000000002;-2;0;-382;20924;1613;1224;0;0;0;602;0;0;0;1396,596;919,19799999999998;454,57299999999998;93,207999999999998;43,055999999999997
2022-11-23 07:00:00;19491,667000000001;-3,3330000000000002;-2;0;-319;19816;1613;1278;0;0;0;602;38;0;0;1256,596;1034,604;1086,2919999999999;278,70699999999999;42,469000000000001
2022-11-23 08:00:00;18511,667000000001;-3,3330000000000002;-2;0;-26;18543;1612;1240;0;0;0;604;751;0;0;1519,5540000000001;1302,923;1423,05;485,46699999999998;41,634
2022-11-23 09:00:00;18154,667000000001;-3,3330000000000002;-2;0;-27;18187;1611;1199;0;0;0;602;593;0;0;1650,6320000000001;1598,864;1618,8710000000001;504,916;41,551000000000002
