Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2022-11-14 00:00:00;15976,667000000001;-3,3330000000000002;-1;0;-2040;18021;1693;1119;36;0;0;514;0;0;0;1287,021;1186,7719999999999;0;27,443999999999999;41,167000000000002
2022-11-14 01:00:00;15757,534;-3,4660000000000002;-1;0;-2172;17934;1693;1136;0;0;0;514;0;0;0;1201,99;1112,5609999999999;0;26,765999999999998;40,719999999999999
2022-11-14 02:00:00;15740,800999999999;-3,1989999999999998;-1;0;-2184;17929;1692;1146;0;0;0;509;0;0;0;1080,4680000000001;1036,902;0;26,835999999999999;39,414999999999999
2022-11-14 03:00:00;15753,534;-3,4660000000000002;-1;0;-2159;17917;1693;1145;0;0;0;521;0;0;0;1537,211;995,01400000000001;0;26,734999999999999;40,314999999999998
2022-11-14 04:00:00;17466,667000000001;-3,3330000000000002;-1;0;-1393;18864;1692;1171;0;0;0;574;0;0;0;891,19600000000003;1009,9299999999999;0;39,354999999999997;40,779000000000003
2022-11-14 05:00:00;19271,667000000001;-3,3330000000000002;-1;0;-73;19349;1693;1186;0;0;0;605;912;0;0;707,11099999999999;1066,836;27,581;195,63399999999999;41,481000000000002
2022-11-14 06:00:00;19409,534;-3,4660000000000002;-1;0;-16;19430;1692;1197;0;0;0;602;1048;0;0;785,13;1082,2339999999999;504,64999999999998;239,02500000000001;40,637999999999998
2022-11-14 07:00:00;19388,534;-3,4660000000000002;-1;0;-161;19554;1691;1175;0;0;0;604;44;0;0;1233,645;874,75699999999995;1221,7339999999999;360,26100000000002;41,783999999999999
2022-11-14 08:00:00;19350,667000000001;-3,3330000000000002;-1;0;-28;19383;1691;1151;0;0;0;606;414;0;0;1434,6900000000001;880,64700000000005;1614,028;495,55000000000001;40,994999999999997
2022-11-14 09:00:00;19328,800999999999;-3,1989999999999998;-1;0;-33;19366;1690;1145;0;0;0;604;393;0;0;1807,296;818,65899999999999;1836,048;501,52499999999998;41,307000000000002
2022-11-14 10:00:00;19013,667000000001;-3,3330000000000002;-1;0;-61;19079;1690;1147;0;0;0;605;466;0;0;1990,8599999999999;736,27700000000004;1971,8900000000001;501,18700000000001;41,406999999999996
2022-11-14 11:00:00;18742,800999999999;-3,1989999999999998;-1;0;-143;18890;1690;1139;0;0;0;604;384;0;0;2099,9200000000001;776,18399999999997;2033,269;502,43599999999998;41,433
2022-11-14 12:00:00;18724,667000000001;-3,3330000000000002;-2;0;-80;18810;1690;1162;0;0;0;604;289;0;0;2254,4830000000002;955,88300000000004;2008,4259999999999;501,10199999999998;41,654000000000003
2022-11-14 13:00:00;18598,800999999999;-3,1989999999999998;-2;0;-35;18639;1689;1150;0;0;0;603;262;0;0;2194,8490000000002;1176,567;1915,635;500,00400000000002;41,627000000000002
2022-11-14 14:00:00;18578,800999999999;-3,1989999999999998;-2;0;-27;18611;1688;1164;0;0;0;605;654;0;0;2020,4469999999999;1341,248;1800,404;498,14999999999998;42,253
2022-11-14 15:00:00;18941,017;-3,3330000000000002;-2;0;-23;18969,349999999999;1689;1179;0;0;0;604;679;0;0;2118,3989999999999;1501,855;1599,335;496,83999999999997;40,731000000000002
2022-11-14 16:00:00;19048,534;-3,4660000000000002;-2;0;-35;19089;1688;1208;0;0;0;602;72;0;0;3106,4349999999999;1546,067;1265,423;494,90699999999998;39,259999999999998
2022-11-14 17:00:00;19318,667000000001;-3,3330000000000002;-2;0;-30;19354;1687;1243;0;0;0;604;301;0;0;3059,2600000000002;1765,9880000000001;699,67700000000002;483,01100000000002;35,137999999999998
2022-11-14 18:00:00;19745,667000000001;-3,3330000000000002;-2;0;-16;19767;1687;1232;0;0;0;604;999;388;335,25;3059,0619999999999;1610,6659999999999;128,208;397,63299999999998;42,040999999999997
2022-11-14 19:00:00;19880,667000000001;-3,3330000000000002;-2;0;-6;19892;1687;1180;0;0;0;604;1902;388;111,75;3049,2739999999999;1355,088;0,25900000000000001;358,52600000000001;42,555999999999997
2022-11-14 20:00:00;19669,534;-3,4660000000000002;-2;0;-12;19687;1686;1216;0;0;0;602;1262;0;0;2694,7779999999998;1249,3099999999999;0;379,38999999999999;42,133000000000003
2022-11-14 21:00:00;19026,800999999999;-3,1989999999999998;-2;0;-584;19616;1685;1215;53;0;0;600;36;0;0;2469,6370000000002;1151,162;0;368,03300000000002;40,107999999999997
2022-11-14 22:00:00;17548,667000000001;-3,3330000000000002;-2;0;-1815;19369;1685;1260;8;0;0;602;0;0;0;2688,8699999999999;957,31700000000001;0;54,014000000000003;41,316000000000003
