Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2022-11-02 00:00:00;17132,935000000001;-5,0650000000000004;-2;0;-2548;19688;1773;716;0;0;0;0;0;0;0;0;1832,454;0;0;36,935000000000002
2022-11-02 01:00:00;16875,971000000001;-4,7990000000000004;-2;0;-2495;19377,77;1773;823;0;0;0;0;0;0;0;0;1692,8040000000001;0;0;36,170000000000002
2022-11-02 02:00:00;16819,935000000001;-5,0650000000000004;-2;0;-2487;19314;1774;781;0;0;0;0;0;0;0;0;1541,441;0;0;37,264000000000003
2022-11-02 03:00:00;17303,468000000001;-4,532;-2;0;-2476;19786;1773;740;0;0;0;0;0;0;0;0;1657,633;0;0;38,216999999999999
2022-11-02 04:00:00;18626,465;-5,0650000000000004;-2;0;-2082;20715,529999999999;1774;753;0;0;0;0;0;0;0;0;1770,9970000000001;0;0;38,168999999999997
2022-11-02 05:00:00;20986,333999999999;-4,6660000000000004;-2;0;-462;21455;1773;730;0;0;0;224;229;0;0;278,67700000000002;1816,672;3,718;0;36,962000000000003
2022-11-02 06:00:00;21403,067999999999;-4,9320000000000004;-2;0;-24;21434;1772;734;0;0;0;398;522;0;0;527,29399999999998;1792,5119999999999;213,649;0;37,491
2022-11-02 07:00:00;21147,067999999999;-4,9320000000000004;-2;0;-246;21400;1772;768;0;0;0;240;0;0;0;771,17999999999995;1755,1990000000001;652,49300000000005;4,1890000000000001;40,201000000000001
2022-11-02 08:00:00;21222,067999999999;-4,9320000000000004;-2;0;-143;21372;1771;757;0;0;0;118;30;0;0;1008,625;1701,9110000000001;1024,5;137,78;40,219000000000001
2022-11-02 09:00:00;21010,067999999999;-4,9320000000000004;-2;0;-21;21038;1771;744;0;0;0;0;205;0;0;1041,731;1667,0429999999999;1278,6300000000001;175,89599999999999;38,893000000000001
