Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2023-02-17 00:00:00;16033,067999999999;-4,9320000000000004;-2;0;-1679;17719;923;1296;0;0;0;603;0;0;0;2480,1120000000001;1784,6289999999999;0;35,899999999999999;32,240000000000002
2023-02-17 01:00:00;15747,067999999999;-4,9320000000000004;-2;0;-2280;18034;923;1292;0;0;0;605;0;0;0;2547,9899999999998;1561,2460000000001;0;4,9320000000000004;26,984999999999999
2023-02-17 02:00:00;16264,067999999999;-4,9320000000000004;-2;0;-1720;17991;923;1304;0;0;0;604;0;0;0;2156,598;1374,271;0;0;28,562000000000001
2023-02-17 03:00:00;16222,141;-5,1989999999999998;-2;0;-1835;18064,34;923;1308;0;0;0;604;0;0;0;2238,5079999999998;1397,3330000000001;0;0;33,043999999999997
2023-02-17 04:00:00;17288,201000000001;-4,7990000000000004;-2;0;-1218;18513;923;1314;0;0;0;600;0;0;0;2468,9070000000002;1144,9870000000001;0;0;30,056000000000001
2023-02-17 05:00:00;19141,935000000001;-5,0650000000000004;-2;0;-69;19218;923;1349;76;0;0;604;1027;0;0;2063,6610000000001;1120,913;1,2999999999999999E-2;0;25,507999999999999
2023-02-17 06:00:00;19163,268;-3,7320000000000002;-2;0;-28;19197;923;1397;569;0;145,12700000000001;603;1454;0;0;2090,0300000000002;1159,577;37,045999999999999;42,386000000000003;26,265999999999998
2023-02-17 07:00:00;19145,800999999999;-3,1989999999999998;-2;0;-18;19169;923;1437;624;0;293,59300000000002;604;667;0;0;2002,6790000000001;1100,808;474,96499999999997;86,807000000000002;27,443000000000001
2023-02-17 08:00:00;19011,167000000001;-3,3330000000000002;-2;0;-5;19021,5;924;1465;629;0;296,33100000000002;604;1226;0;0;1951,5640000000001;969,625;991,01400000000001;278,86000000000001;27,928000000000001
2023-02-17 09:00:00;18629,667000000001;-3,3330000000000002;-2;0;-5;18640;924;1449;626;0;295,12099999999998;604;1202;0;0;2079,3110000000001;871,46600000000001;1255,386;398,00400000000002;27,797000000000001
2023-02-17 10:00:00;18588,800999999999;-3,1989999999999998;-2;0;-11;18605;924;1416;645;0;293,26499999999999;604;987;0;0;2129,2269999999999;905,08600000000001;1424,0730000000001;421,62700000000001;28,925999999999998
2023-02-17 11:00:00;18400,934000000001;-3,0659999999999998;-2;0;-8;18414;924;1414;788;0;349,79500000000002;604;1026;0;0;2030,0730000000001;843,74900000000002;1542,106;428,57100000000003;28,591999999999999
